id,en,tw,status,comment
8044,supplement,(v.10) 增補;為...補編附錄,,6
8045,surpass,(v.7) 勝過;大於;多於,,6
8046,swap,(v.4) 交換;以...作交換,,6
8047,symbolize,"(v.9) 象徵,標誌",,6
8048,terminate,(v.9) 使結束;使終止;解雇,,6
8049,texture,(v.7) 使...行成紋理,,6
8050,thrive,(v.6) 興旺;繁榮;茂盛生長,,6
8051,throb,(v.5) (心臟;脈搏等)跳動;抽動;抽痛,,6
8052,toll,(v.4) 徵收捐稅(或通行費等);敲鐘,,6
8053,topple,(v.6) 使倒塌;推翻,,6
8054,transit,(v.7) 通過;運送過,,6
8055,transmit,(v.8) 傳送;傳達;發射;播送;傳染,,6
8056,transplant,(v.10) 移植;移種,,6
8057,tread,(v.5) 踩;踏;步行,,6
8058,trek,(v.4) 艱苦跋涉或移居,,6
8059,trespass,(v.8) 擅自進入;侵入,,6
8060,trigger,(v.7) 扣扳機開(槍);發射;觸發,,6
8061,truant,(v.6) 逃學;逃避責任;偷懶,,6
8062,uncover,(v.7) 揭開...的蓋子;揭露,,6
8063,underestimate,(v.13) 低估,,6
8064,undergo,(v.7) 經歷;接受(治療、檢查等),,6
8065,undermine,(v.9) 侵蝕...的基礎;暗中破壞,,6
8066,undertake,(v.9) 著手做;進行,,6
8067,undo,(v.4) 解開;脫去(衣服等);取消,,6
8068,unfold,(v.6) 展開;呈現,,6
8069,unify,(v.5) 統一;聯合;使一致,,6
8070,unlock,(v.6) 開鎖;開啟,,6
8071,unpack,(v.6) 打開包裹(或行李等),,6
8072,upgrade,(v.7) 上坡; 使升級,,6
8073,uphold,(v.6) 舉起;支撐;維護,,6
8074,usher,(v.5) 引領;迎接;當引座員,,6
8075,utilize,(v.7) 利用,,6
8076,vend,(v.4) 出售;販賣,,6
8077,verge,(v.5) 處在邊沿;瀕臨,,6
8078,victimize,(v.9) 使犧牲;使痛苦,,6
8079,visualize,(v.9) 使顯現;使形象化,,6
8080,vomit,(v.5) 嘔吐;使嘔吐,,6
8081,waterproof,(v.10) 使不透水,,6
8082,withstand,(v.9) 抵擋;反抗;禁得起,,6
8083,woo,(v.3) 追求;追逐,,6
8084,wrench,(v.6) 猛扭;攫取;使痛苦,,6
8085,wrestle,(v.7) 與...摔角;與...搏鬥,,6
8086,xerox,(v.5) 複印,,6
8087,yearn,(v.5) 思念;渴望;嚮往,,6
8088,accordingly,(adv.11) 照著;相應地;因此,,6
8089,alongside,(adv.9) 在旁邊;沿著,,6
8090,deadly,"(adv.6) 死一般地;非常,極度地",,6
8091,hereafter,(adv.9) 此後;在來世,,6
8092,likewise,(adv.8) 同樣地;也;又,,6
8093,outright,(adv.8) 全部地;無保留地;公然,,6
8094,overhead,(adv.8) 在頭頂上;在上頭;高高地,,6
8095,regardless,(adv.10) 無論如何,,6
8096,retail,(adv.6) 以零售方式;以零售價格,,6
8097,sheer,(adv.5) 全然;十足地;陡峭地,,6
8098,smack,(adv.5) 猛然地;砰然作聲地;不偏不倚地,,6
8099,thereafter,(adv.10) 之後;以後,,6
8100,thereby,(adv.7) 因此;由此,,6
8101,alongside,(prep.9) 在...旁邊;沿著...的邊,,6
8102,abbreviation,(n.12) 縮寫;省略,,6
8103,aboriginal,(n.10) 土著居民; 土生動物(或植物),,6
8104,aborigine,(n.9) 土著居民,,6
8105,abstraction,(n.11) 抽象,,6
8106,abundance,(n.9) 豐富;充足,,6
8107,abuse,(n.5) 濫用;虐待,,6
8108,acceleration,(n.12) 加速;促進,,6
8109,accessory,(n.9) 附件;配件;從犯,,6
8110,accommodation,(n.13) 適應;方便設施;住處,,6
8111,accord,(n.6) 一致;符合,,6
8112,accordance,(n.10) 一致;和諧;符合,,6
8113,accounting,(n.10) 會計;會計學,,6
8114,accumulation,(n.12) 累積;積聚,,6
8115,accusation,(n.10) 指控;指責,,6
8116,acquisition,(n.11) 收購;取得,,6
8117,activist,(n.8) 激進主義份子;行動主義者,,6
8118,adaptation,(n.10) 適應;改寫,,6
8119,addict,(n.6) 入迷的人;有癮的人,,6
8120,addiction,(n.9) 沈溺;上癮,,6
8121,administration,(n.14) 管理;經營;管理部門,,6
8122,administrator,(n.13) 管理人;行政官員,,6
8123,advocate,(n.8) 提倡者;擁護者,,6
8124,aggression,(n.10) 侵略;侵犯行為,,6
8125,alcoholic,(n.9) 酒鬼,,6
8126,alliance,(n.8) 結盟;聯盟,,6
8127,alternative,(n.11) 選擇的自由(或餘地),,6
8128,ambiguity,(n.9) 意義不明確;模稜兩可的話,,6
8129,ambulance,(n.9) 救護車,,6
8130,ambush,(n.6) 埋伏;伏擊,,6
8131,analects,(n.8) 文選;論集,,6
8132,analogy,(n.7) 相似;類推;類比,,6
8133,analyst,(n.7) 分析師,,6
8134,anchorman,(n.9) 男主播,,6
8135,anchorwoman,(n.11) 女主播,,6
8136,anecdote,(n.8) 軼事;祕史,,6
8137,annoyance,(n.9) 惱怒;打擾;討厭的東西(或人),,6
8138,Antarctic,(n.9) 南極區,,6
8139,antenna,(n.7) 觸角;觸鬚;天線,,6
8140,antibiotic,(n.10) 抗生素;抗菌素,,6
8141,antibody,(n.8) 抗體,,6
8142,anticipation,(n.12) 預期,,6
8143,antonym,(n.7) 反義字,,6
8144,apprentice,(n.10) 學徒;生手,,6
8145,aptitude,(n.8) 傾向;習性;天資,,6
8146,Arctic,(n.6) 北極地帶;北極圈,,6
8147,artery,(n.6) 動脈;要道,,6
8148,artifact,(n.8) 人工製品;手工藝品,,6
8149,assessment,(n.10) 估價;評價,,6
8150,assumption,(n.10) 假設;擔任,,6
8151,asthma,(n.6) 氣喘(病);哮喘,,6
8152,asylum,(n.6) 收容院;避難所;政治庇護,,6
8153,attainment,"(n.10) 達到;獲得;到達;成就;學識,才能",,6
8154,attendant,(n.9) 出席者;陪從;服務員,,6
8155,attic,(n.5) 頂樓;閣樓,,6
8156,auction,(n.7) 拍賣,,6
8157,autograph,(n.9) (尤指名人的)親筆簽名,,6
8158,autonomy,(n.8) 自治;自治權;自治團體,,6
8159,aviation,(n.8) 航空;飛行,,6
8160,barometer,(n.9) 晴雨表;顯示變化的事物,,6
8161,beverage,(n.8) 飲料,,6
8162,bias,(n.4) 偏見;成見;斜線,,6
8163,binoculars,(n.10) 雙筒望遠鏡,,6
8164,biochemistry,(n.12) 生物化學,,6
8165,blunder,(n.7) 大錯,,6
8166,bondage,(n.7) 奴隸身分;奴役;束縛,,6
8167,boost,(n.5) 一舉;一抬;推動;促進,,6
8168,bout,(n.4) (拳擊等)比賽;較量;(疾病等)發作,,6
8169,boycott,(n.7) 聯合抵制,,6
8170,breakdown,(n.9) 故障;損壞;崩潰;分析,,6
8171,breakthrough,(n.12) 突圍;突破;突破性進展,,6
8172,breakup,(n.7) 分裂;關係破裂;解體,,6
8173,brew,(n.4) 釀製飲料,,6
8174,brink,(n.5) 邊;邊緣,,6
8175,brochure,(n.8) 小冊子,,6
8176,brute,(n.5) 畜生;殘暴的人,,6
8177,buckle,(n.6) 帶釦;搭鉤,,6
8178,bureaucracy,(n.11) 官僚政治;(總稱)官僚,,6
8179,burial,(n.6) 埋葬;葬禮;墓地,,6
8180,byte,(n.4) (電腦)位元組,,6
8181,caffeine,(n.8) 咖啡因,,6
8182,calcium,(n.7) 鈣,,6
8183,canvas,(n.6) 油畫布,,6
8184,capability,(n.10) 能力;性能,,6
8185,capsule,(n.7) 小盒;膠囊;太空艙,,6
8186,caption,(n.7) 標題;字幕,,6
8187,captive,(n.7) 俘虜;獵獲物;著迷的人,,6
8188,captivity,(n.9) 囚禁;束縛,,6
8189,carbohydrate,(n.12) 碳水化合物;含醣食物,,6
8190,caress,(n.6) 愛撫;撫摸;寵愛,,6
8191,carol,(n.5) (耶誕)頌歌;讚美詩,,6
8192,cashier,(n.7) 出納員,,6
8193,casualty,(n.8) 傷亡人員,,6
8194,catastrophe,(n.11) 大災難;慘敗,,6
8195,cavalry,(n.7) 騎兵;騎兵部隊,,6
8196,cavity,(n.6) 洞;(身體的)腔;(牙的)蛀洞,,6
8197,cemetery,(n.8) 公墓;墓地,,6
8198,certainty,(n.9) 確實;必然,,6
8199,champagne,(n.9) 香檳酒;香檳酒色,,6
8200,chaos,(n.5) 混亂;雜亂的一團,,6
8201,charcoal,(n.8) 木炭;炭筆;深灰色,,6
8202,chariot,(n.7) (古代的)雙輪戰車,,6
8203,cholesterol,(n.11) 膽固醇,,6
8204,chuckle,(n.7) 咯咯聲;輕笑聲,,6
8205,chunk,(n.5) (肉、木材等的)大塊;厚片,,6
8206,clamp,(n.5) 螺絲鉗;鐵箍,,6
8207,clarity,(n.7) (思想、文體等的)清楚;明晰,,6
8208,clearance,(n.9) 清掃;出空;清倉大拍賣,,6
8209,clench,(n.6) 緊握;緊咬,,6
8210,clone,(n.5) 無性繁殖系;複製品,,6
8211,closure,(n.7) 關閉;打烊;結束;終止,,6
8212,coffin,(n.6) 棺材;靈柩,,6
8213,coincidence,(n.11) 巧合,,6
8214,collective,(n.10) 集體農場(或企業);集團,,6
8215,collector,(n.9) 收集者;收藏家,,6
8216,collision,(n.9) 相撞;衝突;抵觸,,6
8217,columnist,(n.9) 專欄作家,,6
8218,commentary,(n.10) 評論;註釋,,6
8219,commitment,"(n.10) 託付,交託; 承諾, 保證",,6
8220,companionship,(n.13) 友誼;交往;伴侶關係,,6
8221,compensation,(n.12) 補償;賠償;報酬,,6
8222,competence,(n.10) 能力;勝任;稱職,,6
8223,complement,(n.10) 補充物;補足物,,6
8224,complexion,(n.10) 面色;膚色,,6
8225,complexity,(n.10) 複雜(性);錯綜(性),,6
8226,complication,(n.12) 複雜(化);併發症;(新出現的)困難,,6
8227,component,(n.9) 構成要素;零件;成分,,6
8228,conceit,(n.7) 自滿;自負,,6
8229,conception,(n.10) 概念;創始,,6
8230,concession,(n.10) 讓步;讓予物,,6
8231,confrontation,(n.13) 對抗,,6
8232,congressman,(n.11) 美國眾議院議員,,6
8233,congresswoman,(n.13) 國會女議員;女眾議員,,6
8234,conquest,(n.8) 征服;克服;佔領,,6
8235,consensus,(n.9) 一致;合意;輿論,,6
8236,conservation,(n.12) 保存;(對自然資源的)保護,,6
8237,consolation,(n.11) 安慰;慰藉,,6
8238,conspiracy,(n.10) 陰謀;謀叛;共謀,,6
8239,constituent,(n.11) 成分;組成的要素;選民,,6
8240,consultation,(n.12) 諮詢;商議,,6
8241,consumption,(n.11) 消耗;用盡;消耗量,,6
8242,contemplation,(n.13) 凝視;沈思;冥想,,6
8243,contestant,(n.10) 參加競賽者;角逐者,,6
8244,contractor,(n.10) 承包商;立契約者,,6
8245,contradiction,(n.13) 矛盾;否認;反駁,,6
8246,controversy,(n.11) 爭論;爭議,,6
8247,conviction,(n.10) 定罪;證明有罪;確信,,6
8248,coordinate,(n.10) 同等的人(或物);座標,,6
8249,core,(n.4) 果核;精髓;要義,,6
8250,corps,(n.5) 兵團;部隊;團,,6
8251,corpse,(n.6) 屍體;殘骸,,6
8252,correspondent,(n.13) 通信者;通訊記者,,6
8253,corruption,(n.10) 墮落;腐化;貪污;賄賂,,6
8254,cosmetics,"(n.9) 化妝品,美容品",,6
8255,cosmopolitan,(n.12) 世界主義者;四海為家者,,6
8256,counterpart,(n.11) 對應的人(或物),,6
8257,coverage,(n.8) 覆蓋範圍;保險項目;新聞報導,,6
8258,cramp,(n.5) 抽筋;夾鉗;束縛,,6
8259,credibility,(n.11) 可信性;確實性,,6
8260,criterion,(n.9) (判斷、批評的)標準;尺度,,6
8261,crook,(n.5) 彎曲的東西;騙子;偷兒,,6
8262,cruise,(n.6) 巡航;航遊;巡邏,,6
8263,cruiser,(n.7) 巡洋艦;遊艇;警察巡邏車,,6
8264,crumb,(n.5) 麵包屑;碎屑;少許,,6
8265,crumble,(n.7) 酥皮點心(水果派),,6
8266,crust,(n.5) 麵包皮;派餅皮;硬外皮,,6
8267,daffodil,(n.8) 黃水仙花;淡黃色,,6
8268,dandruff,(n.8) 頭皮屑,,6
8269,daybreak,(n.8) 黎明;破曉,,6
8270,decline,(n.7) 下降;減少;衰退;傾斜,,6
8271,dedication,(n.10) 奉獻;揭幕儀式;獻身,,6
8272,defect,(n.6) 缺點;缺陷;不足之處,,6
8273,deficiency,(n.10) 不足;缺陷;缺點,,6
8274,delinquent,(n.10) 青少年罪犯;違法者,,6
8275,density,(n.7) 密度,,6
8276,deputy,"(n.6) 代表,代理人;副職,副手",,6
8277,descendant,(n.10) 後裔;從某一來源傳下的東西,,6
8278,descent,(n.7) 下降;下傾;血統,,6
8279,diabetes,(n.8) 糖尿病,,6
8280,diagnosis,(n.9) 診斷;診斷書;調查分析,,6
8281,diagram,(n.7) 圖表;(曲)線圖,,6
8282,diameter,(n.8) 直徑,,6
8283,dictation,(n.9) 口述;聽寫,,6
8284,dictator,(n.8) 獨裁者,,6
8285,dilemma,(n.7) 困境;進退兩難,,6
8286,dimension,(n.9) (長;寬;厚;高等的)尺寸;大小,,6
8287,diplomacy,(n.9) 外交;外交手腕,,6
8288,directory,(n.9) 姓名住址簿;使用手冊,,6
8289,disability,(n.10) 無能;殘障,,6
8290,discharge,(n.9) 卸貨;發射;排出;釋放;解雇,,6
8291,disclosure,(n.10) 透露;揭發的事情,,6
8292,discomfort,(n.10) 不舒服;不安,,6
8293,discrimination,(n.14) 歧視;辨別力,,6
8294,disgrace,(n.8) 恥辱;丟臉的事(或人),,6
8295,dismay,(n.6) 驚慌;沮喪,,6
8296,dispatch,(n.8) 派遣;發送,,6
8297,disposable,(n.10) 用完即丟棄的物品(如紙尿布),,6
8298,disposal,(n.8) 處理;(自由)處置權,,6
8299,disregard,(n.9) 漠視,,6
8300,dissident,(n.9) 不贊成者;持不同政見者,,6
8301,distraction,(n.11) 分心;注意力分散,,6
8302,distrust,(n.8) 不信任;懷疑,,6
8303,disturbance,(n.11) 擾亂;打擾,,6
8304,diversion,(n.9) 轉向;轉移;分散注意力,,6
8305,diversity,(n.9) 差異;多樣性,,6
8306,doctrine,(n.8) 教義;信條,,6
8307,documentary,(n.11) 記錄影片,,6
8308,dome,(n.4) 圓屋頂;穹窿;半球形物,,6
8309,donation,(n.8) 捐獻;捐款,,6
8310,donor,(n.5) 贈送人;捐贈者,,6
8311,doom,(n.4) 厄運;毀滅,,6
8312,dosage,(n.6) (藥的)劑量;服法,,6
8313,drawback,(n.8) 缺點;不利條件;障礙,,6
8314,drizzle,(n.7) 毛毛雨,,6
8315,drought,(n.7) 旱災,,6
8316,dynamite,(n.8) 炸藥;具有爆炸性的事,,6
8317,ebb,(n.3) 退潮;衰退,,6
8318,eccentric,(n.9) 古怪的人,,6
8319,ecology,(n.7) 生態學;生態,,6
8320,ecstasy,(n.7) 狂喜;入迷,,6
8321,editorial,(n.9) 社論,,6
8322,electron,(n.8) 電子,,6
8323,elite,(n.5) 精華;精英,,6
8324,eloquence,(n.9) 雄辯;(流利的)口才,,6
8325,emigrant,(n.8) (往他國的)移民;移出者,,6
8326,emigration,(n.10) 移居;(總稱)移民,,6
8327,enactment,"(n.9) (法律的)制定;法規,條例",,6
8328,enclosure,(n.9) 封入;圈地;圍牆;附件,,6
8329,encyclopedia,(n.12) 百科全書,,6
8330,endurance,"(n.9) 忍耐,耐久力",,6
8331,enhancement,"(n.11) 提高,增加",,6
8332,enlightenment,(n.13) 啟蒙;教化;開明,,6
8333,enrichment,(n.10) 致富;豐富;添加肥料;增強食品營養,,6
8334,epidemic,(n.8) 流行病;(流行病)傳播;流行,,6
8335,episode,(n.7) 一個事件;一節;一齣;一集,,6
8336,equation,(n.8) 方程式;等式;相等,,6
8337,equivalent,(n.10) 相等物;等價物,,6
8338,eruption,(n.8) 爆發;噴出,,6
8339,essence,(n.7) 本質;要素;精華;精油,,6
8340,eternity,(n.8) 永遠;永恆;永世,,6
8341,ethnic,(n.6) 維護語言或風俗的小組成員,,6
8342,evolution,"(n.9) 發展,進展",,6
8343,excerpt,(n.7) 摘錄;引用,,6
8344,execution,(n.9) 實行;執行;死刑,,6
8345,exotic,(n.6) 隨音樂表演豔舞者,,6
8346,expedition,(n.10) 遠征(隊);探險(隊),,6
8347,expertise,(n.9) 專門知識;專門技術,,6
8348,expiration,(n.10) 失效;期滿;吐氣,,6
8349,exploit,"(n.7) 功績,功勳;英勇的行為",,6
8350,exploration,(n.11) 勘查;探測,,6
8351,extract,(n.7) 提取物;摘錄,,6
8352,eyesight,"(n.8) 視力,目力",,6
8353,faction,(n.7) 派別;小集團;派系之爭,,6
8354,faculty,(n.7) (學校的)全體教員;官能,,6
8355,familiarity,(n.11) 熟悉;通曉,,6
8356,famine,(n.6) 饑荒,,6
8357,fascination,(n.11) 迷戀;陶醉,,6
8358,federation,(n.10) 聯邦政府;聯邦制度;聯盟,,6
8359,feedback,(n.8) 反饋的信息,,6
8360,fertility,(n.9) 肥沃;繁殖力,,6
8361,fidelity,(n.8) 忠誠;忠貞,,6
8362,flare,(n.5) 閃耀的火光;閃光信號;照明彈,,6
8363,fleet,(n.5) 艦隊;機群;車隊,,6
8364,flicker,(n.7) 閃爍;忽隱忽現,,6
8365,fling,(n.5) 扔;擲;(手;腳等的)揮動,,6
8366,fluid,(n.5) 液體,,6
8367,flutter,(n.7) 振翼;飄動;(心臟等的)撲動,,6
8368,fracture,(n.8) 折斷;骨折;裂縫,,6
8369,fragment,(n.8) 碎片;斷片,,6
8370,fraud,(n.5) 詭計;騙子;假貨,,6
8371,freak,(n.5) 畸形人(或動植物);反常現象;怪人,,6
8372,friction,(n.8) 摩擦;不和;爭執,,6
8373,galaxy,(n.6) 星系,,6
8374,generator,(n.9) 發電機;產生器,,6
8375,genetics,(n.8) 遺傳學,,6
8376,glamour,"(n.7) 魅力,誘惑力;迷人的美;妖豔",,6
8377,glassware,(n.9) 玻璃器皿,,6
8378,glisten,(n.7) 閃耀;閃光,,6
8379,graph,(n.5) (曲線)圖;圖表,,6
8380,graphic,(n.7) 畫像,,6
8381,grill,(n.5) 烤架;燒烤的肉類食物,,6
8382,grocer,(n.6) 食品雜貨商,,6
8383,grope,(n.5) 觸摸;探索,,6
8384,guerrilla,(n.9) 游擊隊(員),,6
8385,habitat,(n.7) 棲地,,6
8386,hacker,(n.6) 駭客,,6
8387,hail,(n.4) 歡呼;打招呼;冰雹,,6
8388,harassment,(n.10) 騷擾,,6
8389,hazard,(n.6) 危險;危害物,,6
8390,hemisphere,(n.10) (地球的)半球;半球體,,6
8391,hereafter,(n.9) 未來;來世,,6
8392,heritage,(n.8) 遺產;繼承物;傳統,,6
8393,heroin,(n.6) 海洛因,,6
8394,highlight,(n.9) 強光(效果);最精彩的部分,,6
8395,hormone,(n.7) 荷爾蒙,,6
8396,hospitality,(n.11) 好客;殷勤招待,,6
8397,hostility,(n.9) 敵意;敵視;戰爭行動,,6
8398,humanitarian,(n.12) 人道主義者;慈善家,,6
8399,hunch,(n.5) 預感;隆肉;肉峰,,6
8400,hurdle,(n.6) 跳欄;跨欄賽跑;障礙,,6
8401,hygiene,(n.7) 衛生;衛生學;保健法,,6
8402,hypocrisy,(n.9) 偽善;虛偽,,6
8403,hypocrite,(n.9) 偽善者;偽君子,,6
8404,illusion,(n.8) 錯覺;假象;幻想,,6
8405,imperative,(n.10) 必要的事;命令;祈使語氣,,6
8406,implement,(n.9) 工具;器具;裝備,,6
8407,implication,(n.11) 含意;言外之意;暗示,,6
8408,imprisonment,(n.12) 監禁;限止,,6
8409,incentive,(n.9) 鼓勵;動機,,6
8410,incline,(n.7) 傾斜;斜面;斜坡,,6
8411,indignation,(n.11) 憤怒;憤慨;義憤,,6
8412,inference,"(n.9) 推論,推斷",,6
8413,ingenuity,(n.9) 心靈手巧;獨創性;足智多謀,,6
8414,inhabitant,"(n.10) 居民,居住者",,6
8415,initiative,(n.10) 倡議;主動權,,6
8416,injection,(n.9) 注射,,6
8417,injustice,(n.9) 非正義;不公正,,6
8418,innovation,(n.10) 革新;創新;新事物,,6
8419,inquiry,"(n.7) 詢問,打聽;質詢",,6
8420,insight,(n.7) 洞察力;洞悉,,6
8421,insistence,(n.10) 堅持,,6
8422,installation,(n.12) 設施;安裝,,6
8423,installment,(n.11) 分期付款;安置,,6
8424,institution,(n.11) 機構,,6
8425,integration,(n.11) 整合;積分,,6
8426,integrity,(n.9) 正直;廉正;健全,,6
8427,intellect,(n.9) 智力;理解力;有才智的人,,6
8428,intersection,(n.12) 交叉點;十字路口,,6
8429,interval,(n.8) 間隔;距離,,6
8430,intervention,(n.12) 介入;干預;調停,,6
8431,intimacy,(n.8) 熟悉;親密;親近,,6
8432,intruder,(n.8) 侵入者;闖入者,,6
8433,inventory,(n.9) 存貨清單,,6
8434,investigator,(n.12) 調查者;研究者,,6
8435,irony,(n.5) 反語;諷刺;出乎意料的結果,,6
8436,irritation,(n.10) 激怒;惱怒,,6
8437,kernel,"(n.6) (果核或果殼內的)仁;核心,要點",,6
8438,lament,(n.6) 悲痛之情;哀悼;悼詞,,6
8439,lava,(n.4) 熔岩;火山岩,,6
8440,layman,(n.6) (未受神職的)一般信徒;外行人,,6
8441,layout,(n.6) 設計;佈局;版面設計,,6
8442,legislator,(n.10) 立法委員;國會議員,,6
8443,legislature,(n.11) 立法機關;(美國的)州議會,,6
8444,liberation,(n.10) 解放;釋出,,6
8445,limo,(n.4) limousine,,6
8446,limousine,(n.9) 大轎車,,6
8447,liner,(n.5) 班輪;眼線筆,,6
8448,linguist,(n.8) 語言學者;通曉數種外語的人,,6
8449,liquid crystal display,(n.22) 液晶顯示 (= LCD),,6
8450,liter,(n.5) 公升,,6
8451,literacy,(n.8) 識字;讀寫能力,,6
8452,literate,(n.8) 能讀寫的人,,6
8453,longevity,(n.9) 長壽;壽命,,6
8454,lounge,(n.6) (旅館等的)會客廳;候機室;躺椅,,6
8455,lunatic,(n.7) 瘋子;瘋傻的人,,6
8456,lure,(n.4) 誘惑物;魅力;誘餌,,6
8457,lyric,(n.5) 抒情作品;歌詞,,6
8458,magnitude,(n.9) 巨大;重大;強度,,6
8459,malaria,(n.7) 瘧疾,,6
8460,manuscript,(n.10) 手稿;打字稿;原稿,,6
8461,massacre,(n.8) 大屠殺;慘敗,,6
8462,mastery,(n.7) 支配;統治;精通;掌握,,6
8463,material,"(n.8) 材料,原料",,6
8464,materialism,(n.11) 唯物論;唯物主義,,6
8465,mattress,(n.8) 床墊,,6
8466,mechanism,(n.9) 機械裝置;機械作用;結構,,6
8467,medication,(n.10) 藥物治療;藥物,,6
8468,meditation,(n.10) 沈思;默想;冥想,,6
8469,melancholy,(n.10) 憂鬱;愁思,,6
8470,mentality,(n.9) 智力;精神性;心理狀態,,6
8471,merchandise,(n.11) 商品;貨物,,6
8472,metaphor,(n.8) 隱喻;象徵,,6
8473,metropolitan,(n.12) 大城市人,,6
8474,migration,(n.9) 遷移;遷徙;移民群,,6
8475,militant,(n.8) 好鬥者;激進分子,,6
8476,miller,(n.6) 磨坊主;碾磨工,,6
8477,mimic,(n.5) 善於模仿的人;滑稽劇演員,,6
8478,miniature,(n.9) 縮樣;縮圖;小型物,,6
8479,missionary,(n.10) 傳教士;鼓吹者;(外交)使節,,6
8480,modernization,(n.13) 現代化;現代化的事物,,6
8481,mold,(n.4) 模子;鑄型;模製品;霉,,6
8482,momentum,(n.8) 動量;氣勢;動力,,6
8483,monopoly,(n.8) 獨佔;專賣;壟斷,,6
8484,monotony,(n.8) 單調;千篇一律,,6
8485,morale,(n.6) 士氣;鬥志;道德,,6
8486,morality,(n.8) 道德;倫理;寓意,,6
8487,motto,(n.5) 座右銘;格言,,6
8488,mouthpiece,(n.10) 樂器的吹口;電話的送話口;代言人,,6
8489,mute,(n.4) 啞巴;弱音器,,6
8490,mythology,(n.9) (總稱)神話,,6
8491,narrative,(n.9) 記敘文;故事;敘述,,6
8492,narrator,(n.8) 解說員;敘述者,,6
8493,nationalism,(n.11) 民族主義;國家主義,,6
8494,naturalist,(n.10) 博物學家,,6
8495,navel,(n.5) 肚臍;中央;中心,,6
8496,navigation,(n.10) 航海;航空;導航,,6
8497,negotiation,"(n.11) 談判,協商",,6
8498,neon,(n.4) 氖;霓虹燈,,6
8499,neutral,(n.7) 中立者;中立國;空檔,,6
8500,newlywed,(n.8) 新結婚的人,,6
8501,newscaster,(n.10) 新聞廣播員,,6
8502,nomination,(n.10) 提名;任命,,6
8503,nominee,(n.7) 被提名人,,6
8504,norm,(n.4) 基準;規範;定額,,6
8505,nourishment,"(n.11) 食物,營養品;養育,滋養",,6
